acc_kmeans	recall_train	precision_train	f1_train	loss_value_train	accuracy_train	recall_test	precision_test	f1_test	loss_value_test	accuracy_test	NMI_t_t1	NMI_t_label	cluster_resign_num
0.6847874062086214	0.6773008334080115	0.8152302879948226	0.7398923152227117	0.56007981300354	0.6090922465793732	0.9894598155467721	0.9119611414693382	0.94913112164297	0.4839777648448944	0.9299390774586597	0.9896888793448053	0.6378518281663695	10.0
0.6844931587465058	0.673626669056367	0.8157352143244709	0.737901246686954	0.5605412721633911	0.6071796380756216	0.9888010540184453	0.9197303921568627	0.953015873015873	0.48036515712738037	0.9355961705831157	0.9745218794379484	0.6562974286820223	29.0
0.6829483595703987	0.6717447799982077	0.8160243849335946	0.7368886704349963	0.5607631802558899	0.6062233338237458	0.9881422924901185	0.9219422249539029	0.9538950715421304	0.479451060295105	0.9369016536118364	0.9854865309635731	0.6598054367772658	15.0
0.6819920553185229	0.6691459808226543	0.8154417385606639	0.7350856467808624	0.5615735650062561	0.6040900397234074	0.9881422924901185	0.9259259259259259	0.9560229445506693	0.4775621294975281	0.9399477806788512	0.975431968571902	0.670841559900946	28.0
0.6808150654700603	0.666905636705798	0.8157404362600021	0.7338526772507643	0.5618616938591003	0.6029130498749449	0.9874835309617919	0.9275990099009901	0.9566049776643267	0.47691792249679565	0.9408181026979983	0.988093773001775	0.6729797942597664	12.0
0.680226570545829	0.6647549063536159	0.8154336594481697	0.7324249605055293	0.5624411106109619	0.6012946888333088	0.9861660079051383	0.9298136645962732	0.957161125319693	0.47616907954216003	0.9416884247171453	0.9816184015711799	0.6742292673690293	20.0
0.6791967044284243	0.6624249484720853	0.8154440154440155	0.7310126582278482	0.5628939867019653	0.5998234515227306	0.9848484848484849	0.9308841843088418	0.9571062740076824	0.47596001625061035	0.9416884247171453	0.994457056239028	0.6724053763198994	5.0
0.6789760188318376	0.6610807420019715	0.815228202011272	0.7301068883610452	0.5632675290107727	0.5987935854053259	0.9841897233201581	0.9325842696629213	0.9576923076923076	0.47531580924987793	0.9425587467362925	0.9954456984497375	0.6748403588494628	4.0
0.6789760188318376	0.6592884667084864	0.815180055401662	0.7289932619896949	0.5636439919471741	0.5976165955568633	0.9828722002635046	0.9383647798742139	0.9601029601029601	0.4729479253292084	0.9460400348128808	0.9721055588457092	0.6867265196290192	33.0
0.6772840959246726	0.6576754189443499	0.8148107027867214	0.7278587721908161	0.5641469955444336	0.596292481977343	0.9822134387351779	0.9383259911894273	0.9597682652075958	0.4731132388114929	0.9456048738033073	0.9873909653307786	0.6843063039216498	13.0
0.6766220391349125	0.6571377363563043	0.8147777777777778	0.7275162458455281	0.5642690658569336	0.5959246726496984	0.9822134387351779	0.9395085066162571	0.9603864734299516	0.47257348895072937	0.9464751958224543	0.9857748553274386	0.6877361710634162	15.0
0.6758128586140945	0.6561519849448876	0.8147323912317792	0.7268936761640028	0.5644851922988892	0.5952626158599382	0.9815546772068511	0.9418457648546145	0.9612903225806451	0.471659392118454	0.9477806788511749	0.9635781651453735	0.6922743358366873	46.0
0.6734588789171694	0.6532843444753114	0.8147071971390255	0.7251206047645097	0.5650601387023926	0.5934235692217155	0.9795783926218709	0.9471337579617835	0.9630829015544042	0.46972671151161194	0.9503916449086162	0.9739368968654935	0.7012055968390862	31.0
0.6723554509342357	0.6523882068285689	0.8147733631785115	0.7245944062904349	0.5652027130126953	0.5929086361630131	0.9795783926218709	0.9477374123645634	0.9633948817622288	0.46945688128471375	0.9508268059181897	0.979813259069045	0.7030166000440419	23.0
0.6711048992202442	0.6512232278878035	0.8147774414171992	0.7238768801673473	0.565429151058197	0.592173017507724	0.9795783926218709	0.9483418367346939	0.9637070641607258	0.46918702125549316	0.9512619669277633	0.9828865256955556	0.704835123476181	19.0
0.6698543475062527	0.6520297517698719	0.8147816349384098	0.7243765244661257	0.565268874168396	0.5926879505664263	0.9795783926218709	0.9483418367346939	0.9637070641607258	0.46918708086013794	0.9512619669277633	0.9987062835724126	0.704835123476181	1.0
0.6699279093717817	0.6509543865937808	0.8147151188873935	0.7236861768368616	0.5655129551887512	0.5919523319111373	0.9795783926218709	0.9483418367346939	0.9637070641607258	0.4691869616508484	0.9512619669277633	0.9860453878935633	0.704835123476181	15.0
0.6691187288509637	0.6504167040057353	0.8145903479236812	0.7233045991329913	0.5656806230545044	0.5915109607179638	0.9795783926218709	0.9483418367346939	0.9637070641607258	0.46918708086013794	0.9512619669277633	0.9893298335329055	0.704835123476181	11.0
0.6684566720612035	0.6497894076530155	0.814536059312514	0.7228951697323166	0.565830647945404	0.5910695895247904	0.9795783926218709	0.9495530012771393	0.964332036316472	0.4686473309993744	0.9521322889469104	0.9885174872949323	0.708495135850884	12.0
0.6678681771369722	0.6501478627117125	0.8146193577363575	0.7231497632693744	0.5657188892364502	0.591363836986906	0.9795783926218709	0.9483418367346939	0.9637070641607258	0.46918702125549316	0.9512619669277633	0.9937126215067823	0.704835123476181	6.0
0.6675739296748565	0.649968635182364	0.8145777178796046	0.7230224791905497	0.5657747387886047	0.5912167132558481	0.9795783926218709	0.9483418367346939	0.9637070641607258	0.46918708086013794	0.9512619669277633	0.99106363204446	0.704835123476181	9.0
0.667206120347212	0.6497894076530155	0.814536059312514	0.7228951697323166	0.565830647945404	0.5910695895247904	0.9795783926218709	0.9495530012771393	0.964332036316472	0.4686473608016968	0.9521322889469104	0.9743824374240598	0.708495135850884	31.0
0.6658084449021627	0.6493413388296443	0.8146149522203485	0.7226488481101028	0.5658791661262512	0.5908489039282037	0.9795783926218709	0.9507672634271099	0.9649578195976638	0.468107670545578	0.9530026109660574	0.9862046714571648	0.7121864693072014	15.0
0.6651463881124026	0.6482659736535532	0.8145479112712533	0.7219560878243513	0.5661233067512512	0.5901132852729145	0.9795783926218709	0.9519846350832266	0.9655844155844155	0.46756798028945923	0.9538729329852045	0.9809259906295623	0.7159100025416142	22.0
0.6641165219949978	0.6470113809481136	0.8147145113969758	0.7212426951700714	0.5662864446640015	0.5894512284831543	0.9789196310935442	0.9556270096463022	0.967133094695737	0.4661141633987427	0.9560487380330722	0.9773913539905527	0.7249645444530156	27.0
0.6627188465499485	0.6459360157720225	0.8145553169849701	0.7205117952818872	0.5665761232376099	0.5886420479623363	0.9789196310935442	0.9574742268041238	0.9680781758957655	0.4653046131134033	0.9573542210617929	0.9498611264954829	0.7307693568025017	71.0
0.6594085626011476	0.6466529258894166	0.8146308421765636	0.7209871609132237	0.5663982033729553	0.5891569810210386	0.9789196310935442	0.9568576947842885	0.9677629436665582	0.4655744731426239	0.9569190600522193	0.9956951070999028	0.7288251246472077	4.0
0.6597028100632633	0.6470113809481136	0.8147145113969758	0.7212426951700714	0.5662864446640015	0.5894512284831543	0.9789196310935442	0.9556270096463022	0.967133094695737	0.4661141633987427	0.9560487380330722	0.9879829708891538	0.7249645444530156	13.0
0.6602177431219656	0.6469217671834394	0.8146936011736824	0.7211788211788212	0.5663143992424011	0.5893776666176255	0.9789196310935442	0.9562419562419563	0.9674479166666666	0.4658443331718445	0.9564838990426457	0.9755509426016664	0.7268902360555605	30.0
0.6587465058113874	0.6464736983600681	0.8146809712027103	0.7208953732387329	0.5664084553718567	0.5890834191555098	0.9789196310935442	0.9568576947842885	0.9677629436665582	0.4655744135379791	0.9569190600522193	0.9812465757212535	0.7288251246472077	22.0
0.6575695159629248	0.6462048570660454	0.8146181653863533	0.720703613012843	0.5664923191070557	0.588862733558923	0.9789196310935442	0.9568576947842885	0.9677629436665582	0.4655744731426239	0.9569190600522193	0.9999999999999956	0.7288251246472077	0.0
0.6575695159629248	0.6473698360068106	0.8147981051206857	0.7214981273408239	0.5661746263504028	0.5897454759452699	0.9795783926218709	0.9562700964630225	0.9677839245037422	0.46567901968955994	0.9569190600522193	0.9841935401610906	0.7292097736031806	18.0
0.6585993820803295	0.6480867461242047	0.814689647403402	0.7219005789578758	0.5660879611968994	0.5901132852729145	0.9795783926218709	0.9544287548138639	0.9668400520156046	0.4664885699748993	0.9556135770234987	0.9957044123223308	0.7234574211512922	4.0
0.6588936295424452	0.6470113809481136	0.8147145113969758	0.7212426951700714	0.5662864446640015	0.5894512284831543	0.9795783926218709	0.9562700964630225	0.9677839245037422	0.46567901968955994	0.9569190600522193	0.9696712476922309	0.7292097736031806	39.0
0.6570545829042225	0.6464736983600681	0.8145889792231256	0.7208593554833874	0.5664541125297546	0.5890098572899809	0.9789196310935442	0.9568576947842885	0.9677629436665582	0.4655744731426239	0.9569190600522193	0.9873033037830203	0.7288251246472077	14.0
0.6563189642489333	0.6457567882426741	0.8146975692481628	0.7204559088182364	0.5665407776832581	0.5886420479623363	0.9789196310935442	0.9568576947842885	0.9677629436665582	0.4655744135379791	0.9569190600522193	0.9813670882193034	0.7288251246472077	22.0
0.655730469324702	0.6455775607133256	0.8146556598439444	0.7203279672032799	0.5665966868400574	0.5884949242312785	0.9789196310935442	0.9580915538362347	0.9683936135549039	0.4650347828865051	0.9577893820713664	0.9905374863204562	0.7327230835389014	10.0
0.6554362218625864	0.6445918093019087	0.8147015517046098	0.719731839103462	0.5667672157287598	0.5879064293070472	0.9789196310935442	0.9593285990961911	0.9690251059667429	0.46449506282806396	0.9586597040905135	0.955415418440291	0.73665964828591	63.0
0.6519788141827276	0.6423514651850524	0.8150085275724843	0.7184524406134107	0.5670552849769592	0.5867294394585847	0.9782608695652174	0.9680573663624511	0.973132372214941	0.4608824551105499	0.9643167972149695	0.9393246870154246	0.7631060464339954	93.0
0.6491099014271002	0.6417241688323326	0.8149539091840219	0.7180387045021559	0.5672053098678589	0.5862880682654112	0.9782608695652174	0.9680573663624511	0.973132372214941	0.4608824551105499	0.9643167972149695	0.9987825672132418	0.7631060464339954	1.0
