acc_kmeans	recall_train	precision_train	f1_train	loss_value_train	accuracy_train	recall_test	precision_test	f1_test	loss_value_test	accuracy_test	NMI_t_t1	NMI_t_label	cluster_resign_num
0.7284996133023975	0.9493339320461008	0.6658443126345074	0.7827106407922747	0.6594581007957458	0.7276488785769528	0.9406926406926407	0.9304217512309998	0.9355290065654934	0.46898308396339417	0.9073615836684195	0.998721423372698	0.49971290584650946	2.0
0.7284996133023975	0.9491094147582697	0.66586159823585	0.7826462601826709	0.6594542264938354	0.7276102088167054	0.9404761904761905	0.930406852248394	0.9354144241119483	0.4690418541431427	0.9072069285493349	1.0	0.49918091161862166	0.0
0.7284996133023975	0.9491094147582697	0.66586159823585	0.7826462601826709	0.6594542264938354	0.7276102088167054	0.9404761904761905	0.930406852248394	0.9354144241119483	0.4690418541431427	0.9072069285493349	0.9976259731558228	0.49918091161862166	4.0
0.7284222737819026	0.949034575662326	0.6658440535573641	0.7826086956521737	0.659468948841095	0.7275715390564579	0.9404761904761905	0.9306061255086743	0.93551512541716	0.4689459502696991	0.9073615836684195	0.9993146332872761	0.49976932675967506	1.0
0.728383604021655	0.949034575662326	0.6658090937729707	0.7825845470254259	0.6594929695129395	0.7275328692962104	0.9404761904761905	0.9308054841473865	0.9356158484065461	0.4688500463962555	0.9075162387875039	0.9993146752952271	0.5003584190855412	1.0
0.7284222737819026	0.9491094147582697	0.6658266393657793	0.7826221111419668	0.6594781875610352	0.7275715390564579	0.9406926406926407	0.9308203041336475	0.9357304338464851	0.46879130601882935	0.9076708939065883	0.9951404043161747	0.500890728174891	9.0
0.728383604021655	0.9492590929501572	0.6658267716535433	0.7826730840429471	0.6594728231430054	0.7276102088167054	0.9406926406926407	0.9308203041336475	0.9357304338464851	0.46879130601882935	0.9076708939065883	0.9981611566313286	0.500890728174891	3.0
0.7284222737819026	0.949034575662326	0.6658790170132325	0.782632845769302	0.6594449281692505	0.7276102088167054	0.9406926406926407	0.9308203041336475	0.9357304338464851	0.46879127621650696	0.9076708939065883	0.9976239542147639	0.500890728174891	4.0
0.7285769528228925	0.9489597365663823	0.6658614714068162	0.7825952785064033	0.65945965051651	0.7275715390564579	0.9406926406926407	0.9308203041336475	0.9357304338464851	0.46879130601882935	0.9076708939065883	0.9993140015287141	0.500890728174891	1.0
0.728538283062645	0.9489597365663823	0.6658614714068162	0.7825952785064033	0.65945965051651	0.7275715390564579	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869540214538574	0.9078255490256727	0.9993140015287141	0.5014806573590195	1.0
0.7285769528228925	0.9488100583744948	0.6658263746651961	0.7825201370243496	0.6594890356063843	0.7274941995359628	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869540214538574	0.9078255490256727	0.9993140015287141	0.5014806573590195	1.0
0.7286156225831399	0.9488100583744948	0.6657914084654973	0.7824959881496112	0.6595130562782288	0.7274555297757154	0.9404761904761905	0.9310049282194129	0.9357165930871111	0.4687541425228119	0.9076708939065883	0.9976232309421699	0.5009481909454847	4.0
0.728538283062645	0.9486603801826073	0.6657912705499238	0.7824449862658559	0.6595183610916138	0.7274168600154679	0.9404761904761905	0.9310049282194129	0.9357165930871111	0.4687541127204895	0.9076708939065883	0.9971030991621637	0.5009481909454847	5.0
0.7286542923433875	0.9486603801826073	0.6657213381650123	0.782396691664352	0.6595664024353027	0.727339520494973	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869540214538574	0.9078255490256727	0.9965961412030506	0.5014806573590195	6.0
0.7286542923433875	0.9485855410866637	0.6657387467829192	0.7823832597759328	0.659557044506073	0.727339520494973	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869540214538574	0.9078255490256727	0.99931379025774	0.5014806573590195	1.0
0.7286156225831399	0.9485855410866637	0.6657387467829192	0.7823832597759328	0.659557044506073	0.727339520494973	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869537234306335	0.9078255490256727	0.9987194682236546	0.5014806573590195	2.0
0.7286156225831399	0.9486603801826073	0.6657563025210084	0.782420838219863	0.6595423817634583	0.7273781902552204	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869537234306335	0.9078255490256727	1.0	0.5014806573590195	0.0
0.7286156225831399	0.9486603801826073	0.6657912705499238	0.7824449862658559	0.6595184206962585	0.7274168600154679	0.9406926406926407	0.9310197086546701	0.9358311800172265	0.46869540214538574	0.9078255490256727	1.0	0.5014806573590195	0.0
